burlig_trt,burlig_trt_take,baseline_employees,baseline_wages,baseline_sales,baseline_owner_female,endline_wages,endline_employees,endline_sales,endline_owner_female
1,1,21.87462,183345,1.90e+07,1,947332.8,23.87462,1.90e+07,1
1,1,28.29708,231939,1.93e+07,0,1201446,30.29708,1.93e+07,0
1,1,29.91231,35000,1.94e+07,0,1056194,31.91231,1.96e+07,0
1,0,31.78439,219879,1.94e+07,1,1236980,31.78439,1.94e+07,1
1,0,27.21172,35000,1.93e+07,0,905775.1,27.21172,1.93e+07,0
1,1,33.62162,176779,1.97e+07,0,1316671,35.62162,1.97e+07,0
1,0,27.55677,35000,1.97e+07,1,916816.5,27.55677,1.97e+07,1
1,1,28.34699,54162,1.92e+07,1,1025266,30.34699,1.92e+07,1
1,1,35.52278,224926,1.93e+07,1,1425655,37.52278,1.93e+07,1
1,0,30.5898,148760,1.92e+07,0,1127634,30.5898,1.92e+07,0
1,0,34.70497,35000,1.91e+07,1,1145559,34.70497,1.91e+07,1
1,1,30.55246,20778,1.98e+07,1,1062457,32.55246,1.99e+07,1
1,1,35.48981,35000,1.95e+07,1,1234674,37.48981,1.94e+07,1
1,0,24.93867,35000,1.92e+07,0,833037.4,24.93867,1.93e+07,0
1,0,28.39526,34927,1.97e+07,1,943575.4,28.39526,1.97e+07,1
1,0,30.70715,55378,1.99e+07,0,1038007,30.70715,2.00e+07,0
1,1,27.67082,35000,1.93e+07,0,984466.3,29.67082,1.94e+07,0
1,0,31.98021,35000,1.94e+07,0,1058367,31.98021,1.94e+07,0
1,0,32.02131,304008,1.94e+07,1,1328690,32.02131,1.94e+07,1
1,1,43.43993,122324,1.91e+07,0,1576402,45.43993,1.92e+07,0
1,1,29.14765,192289,1.98e+07,0,1189014,31.14765,1.99e+07,0
1,0,30.66195,121910,1.95e+07,1,1103092,30.66195,1.97e+07,1
1,1,28.5356,60597,1.96e+07,0,1037736,30.5356,1.96e+07,0
1,0,23.17657,35000,1.90e+07,0,776650.1,23.17657,1.90e+07,0
1,0,31.07553,41191,1.99e+07,0,1035608,31.07553,1.99e+07,0
1,1,22.27571,92105,1.97e+07,0,868927.8,24.27571,1.97e+07,0
1,1,22.34525,41290,2.01e+07,0,820338.1,24.34525,2.00e+07,0
1,1,36.47596,72181,1.95e+07,0,1303412,38.47596,1.95e+07,0
1,1,28.89665,558945,1.95e+07,0,1547638,30.89665,1.96e+07,0
1,1,29.95323,95279,1.93e+07,1,1117783,31.95323,1.92e+07,1
1,0,26.39306,35000,1.91e+07,1,879577.9,26.39306,1.90e+07,1
1,0,31.95627,339169,1.97e+07,1,1361770,31.95627,1.97e+07,1
1,1,37.26144,170352,1.94e+07,0,1426718,39.26144,1.94e+07,0
1,1,25.82352,64562,1.92e+07,0,954914.6,27.82352,1.92e+07,0
1,0,34.91186,73448,1.94e+07,1,1190628,34.91186,1.94e+07,1
1,1,30.46676,134960,1.94e+07,0,1173896,32.46676,1.94e+07,0
1,1,26.39104,35400,1.97e+07,0,943913.2,28.39104,1.97e+07,0
1,0,31.76136,56682,1.95e+07,1,1073046,31.76136,1.96e+07,1
1,1,29.98417,190420,1.95e+07,0,1213913,31.98417,1.95e+07,0
1,1,27.99164,79413,1.94e+07,1,1039145,29.99164,1.94e+07,1
1,0,32.6795,35000,1.91e+07,1,1080744,32.6795,1.91e+07,1
1,0,36.99784,347613,1.96e+07,0,1531544,36.99784,1.95e+07,0
1,1,39.87663,252819,1.93e+07,0,1592871,41.87663,1.93e+07,0
1,1,28.19965,72212,1.93e+07,1,1038601,30.19965,1.93e+07,1
1,1,23.89299,128030,1.96e+07,0,956605.6,25.89299,1.96e+07,0
1,1,36.61616,261347,1.97e+07,0,1497064,38.61616,1.96e+07,0
1,0,38.92971,65775,1.93e+07,0,1311526,38.92971,1.93e+07,0
1,0,39.37717,35000,1.94e+07,0,1295069,39.37717,1.95e+07,0
1,1,24.65951,34058,1.97e+07,1,887162.4,26.65951,1.97e+07,1
1,1,29.52342,35000,1.89e+07,1,1043750,31.52342,1.89e+07,1
1,1,36.91343,35000,1.94e+07,1,1280230,38.91343,1.94e+07,1
1,1,27.11966,35000,1.93e+07,1,966829,29.11966,1.92e+07,1
1,1,34.1605,35000,1.93e+07,0,1192136,36.1605,1.93e+07,0
1,1,35.35744,281979,1.90e+07,1,1477417,37.35744,1.89e+07,1
1,1,31.82479,35000,1.97e+07,0,1117393,33.82479,1.97e+07,0
1,1,28.05443,65892,1.95e+07,1,1027634,30.05443,1.95e+07,1
1,0,20.69811,35000,1.93e+07,0,697339.4,20.69811,1.93e+07,0
1,0,32.21671,229030,2.00e+07,0,1259965,32.21671,2.00e+07,0
1,1,25.34049,226805,1.97e+07,0,1101701,27.34049,1.97e+07,0
1,1,30.33358,189714,1.95e+07,0,1224389,32.33358,1.95e+07,0
1,1,24.47298,35000,1.98e+07,0,882135.4,26.47298,1.98e+07,0
1,0,33.41125,67367,1.97e+07,1,1136527,33.41125,1.97e+07,1
1,1,27.85103,228518,1.97e+07,0,1183751,29.85103,1.97e+07,0
1,1,28.30538,35709,1.97e+07,0,1005481,30.30538,1.98e+07,0
1,0,30.87,64841,1.96e+07,0,1052681,30.87,1.95e+07,0
1,1,28.34477,35000,1.92e+07,0,1006033,30.34477,1.92e+07,0
1,0,29.14079,35000,1.92e+07,0,967505.1,29.14079,1.93e+07,0
1,1,34.01015,418928,1.94e+07,1,1571253,36.01015,1.94e+07,1
1,0,31.09002,35000,1.96e+07,1,1029881,31.09002,1.96e+07,1
1,1,31.17877,35000,1.92e+07,0,1096721,33.17877,1.92e+07,0
1,1,27.80505,167177,1.96e+07,0,1120939,29.80505,1.97e+07,0
1,1,40.52457,137604,1.90e+07,0,1498390,42.52457,1.90e+07,0
1,1,31.75848,32276,2.00e+07,1,1112548,33.75848,2.01e+07,1
1,1,43.65665,35000,1.93e+07,1,1496013,45.65665,1.93e+07,1
1,1,30.90629,248764,1.97e+07,0,1301765,32.90629,1.97e+07,0
1,1,34.06382,35000,1.97e+07,0,1189042,36.06382,1.99e+07,0
1,0,29.61328,35000,1.95e+07,0,982624.9,29.61328,1.94e+07,0
1,1,28.66377,35000,1.91e+07,0,1016241,30.66377,1.91e+07,0
1,1,24.36814,62150,1.95e+07,1,905930.3,26.36814,1.94e+07,1
1,1,21.47233,110773,1.99e+07,0,861887.6,23.47233,1.99e+07,0
1,0,20.69318,93659,1.99e+07,1,755840.7,20.69318,1.99e+07,1
1,1,20.51229,35000,1.96e+07,1,755393.2,22.51229,1.95e+07,1
1,1,43.76813,239658,1.97e+07,1,1704238,45.76813,1.98e+07,1
1,0,41.56848,339421,1.95e+07,0,1669612,41.56848,1.95e+07,0
1,0,28.43875,35000,2.01e+07,0,945039.9,28.43875,2.01e+07,0
1,0,27.80999,336782,1.97e+07,0,1226702,27.80999,1.96e+07,0
1,1,28.54382,49335,1.94e+07,1,1026737,30.54382,1.95e+07,1
1,1,25.8725,35000,1.93e+07,0,926919.9,27.8725,1.92e+07,0
1,1,38.16551,224438,1.96e+07,1,1509734,40.16551,1.95e+07,1
1,0,13.52275,37192,1.95e+07,1,469919.9,13.52275,1.95e+07,1
1,1,28.04232,128323,1.92e+07,0,1089677,30.04232,1.92e+07,0
1,1,35.83034,35000,1.95e+07,1,1245571,37.83034,1.96e+07,1
1,1,28.84401,286057,1.88e+07,0,1273065,30.84401,1.88e+07,0
1,1,34.18863,35000,1.98e+07,1,1193036,36.18863,1.97e+07,1
1,1,34.44368,75385,1.92e+07,1,1241583,36.44368,1.93e+07,1
1,1,24.45192,35000,1.97e+07,1,881461.3,26.45192,1.97e+07,1
1,0,25.01405,35000,1.95e+07,1,835449.6,25.01405,1.95e+07,1
1,0,33.44259,105159,1.95e+07,1,1175322,33.44259,1.94e+07,1
1,1,23.4633,35000,1.98e+07,0,849825.8,25.4633,1.98e+07,0
1,0,27.54298,35000,1.96e+07,0,916375.3,27.54298,1.95e+07,0
1,1,32.57034,35000,1.98e+07,0,1141251,34.57034,1.97e+07,0
1,1,29.40635,352262,1.95e+07,1,1357265,31.40635,1.95e+07,1
1,1,26.20489,67159,1.90e+07,1,969715.6,28.20489,1.89e+07,1
1,1,25.67112,35000,1.96e+07,1,920475.8,27.67112,1.96e+07,1
1,1,36.11013,216821,1.94e+07,0,1436345,38.11013,1.94e+07,0
1,0,25.98626,31740,2.01e+07,1,863300.4,25.98626,2.00e+07,1
1,0,24.23859,35000,1.98e+07,0,810635,24.23859,1.99e+07,0
1,1,34.09464,433956,1.95e+07,1,1588984,36.09464,1.95e+07,1
1,0,35.17298,35000,2.03e+07,1,1160535,35.17298,2.03e+07,1
1,0,32.48722,122434,1.90e+07,1,1162025,32.48722,1.90e+07,1
1,0,34.30309,417719,1.94e+07,1,1515418,34.30309,1.93e+07,1
1,1,32.72738,16793,1.95e+07,0,1128069,34.72738,1.95e+07,0
1,0,23.36851,85800,1.96e+07,0,833592.4,23.36851,1.96e+07,0
1,0,24.69945,103366,1.99e+07,1,893748.3,24.69945,2.00e+07,1
1,1,30.01214,393562,1.94e+07,0,1417951,32.01215,1.94e+07,0
1,1,28.70478,35000,1.93e+07,0,1017553,30.70478,1.93e+07,0
1,1,30.96909,220230,1.97e+07,0,1275241,32.96909,1.97e+07,0
1,0,26.47211,70498,1.98e+07,0,917605.4,26.47211,1.98e+07,0
1,1,21.78218,38308,1.93e+07,0,799337.7,23.78218,1.92e+07,0
1,0,27.45891,35000,1.90e+07,0,913685.3,27.45891,1.90e+07,0
1,0,30.17029,169623,1.90e+07,0,1135072,30.17029,1.90e+07,0
1,0,27.62122,88063,1.93e+07,0,971942.1,27.62122,1.93e+07,0
1,0,40.42796,35000,1.90e+07,0,1328695,40.42796,1.90e+07,0
1,1,27.42512,57160,1.95e+07,0,998763.7,29.42512,1.95e+07,0
1,1,28.40318,35000,1.96e+07,0,1007902,30.40318,1.96e+07,0
1,0,26.44798,52683,1.91e+07,0,899018.3,26.44798,1.90e+07,0
1,1,26.746,21274,1.95e+07,0,941145.9,28.746,1.95e+07,0
1,1,24.12739,60621,1.96e+07,1,896697.4,26.12739,1.95e+07,1
1,0,31.77167,25085,1.92e+07,0,1041779,31.77167,1.93e+07,0
1,0,28.24831,35000,1.94e+07,1,938946,28.24831,1.94e+07,1
1,1,25.58463,129914,1.99e+07,0,1012622,27.58463,1.99e+07,0
1,1,33.30535,196575,1.97e+07,0,1326346,35.30535,1.97e+07,0
1,1,42.85549,100684,2.05e+07,1,1536060,44.85549,2.05e+07,1
1,0,26.42936,61071,1.95e+07,0,906810.4,26.42936,1.95e+07,0
1,1,39.35955,72273,1.92e+07,1,1395779,41.35955,1.92e+07,1
1,1,30.49778,35000,1.95e+07,0,1074929,32.49778,1.93e+07,0
1,0,34.25917,53783,2.00e+07,0,1150077,34.25917,2.01e+07,0
1,1,28.52268,35000,1.97e+07,0,1011726,30.52268,1.98e+07,0
1,0,17.36309,75302,1.97e+07,0,630921,17.36309,1.96e+07,0
1,0,33.15017,120375,1.95e+07,1,1181181,33.15017,1.94e+07,1
1,1,33.80546,198877,1.97e+07,1,1344652,35.80546,1.97e+07,1
1,0,19.771,35000,1.96e+07,1,667672.1,19.771,1.95e+07,1
1,1,33.71021,206080,1.92e+07,0,1348807,35.71021,1.93e+07,0
1,1,28.99948,35000,1.93e+07,1,1026983,30.99948,1.93e+07,1
1,1,28.58811,183553,2.00e+07,0,1162373,30.58811,2.00e+07,0
1,1,27.134,35000,1.96e+07,1,967288.1,29.134,1.96e+07,1
1,1,39.36575,154039,1.93e+07,0,1477743,41.36575,1.92e+07,0
1,1,31.96652,191981,1.92e+07,0,1278910,33.96652,1.92e+07,0
1,0,31.74427,15623,1.92e+07,0,1031440,31.74427,1.93e+07,0
1,1,27.99112,35000,1.95e+07,1,994715.7,29.99112,1.95e+07,1
1,1,29.76413,35000,1.98e+07,0,1051452,31.76413,1.97e+07,0
1,1,38.36465,58463,1.93e+07,0,1350132,40.36465,1.93e+07,0
1,1,27.26545,282945,1.95e+07,0,1219440,29.26545,1.96e+07,0
1,1,40.47302,261105,1.93e+07,0,1620242,42.47302,1.93e+07,0
1,0,30.76206,144074,1.92e+07,0,1128460,30.76206,1.92e+07,0
1,1,36.73664,240088,1.97e+07,0,1479661,38.73664,1.97e+07,0
1,0,27.81916,51804,1.95e+07,0,942017.2,27.81916,1.95e+07,0
1,0,28.78168,35000,1.92e+07,0,956013.9,28.78168,1.93e+07,0
1,1,32.83945,63925,1.93e+07,0,1178787,34.83945,1.93e+07,0
1,1,32.07602,367082,1.92e+07,0,1457515,34.07602,1.93e+07,0
1,1,15.84369,35000,1.95e+07,1,605998.3,17.84369,1.95e+07,1
1,1,31.13803,176220,1.98e+07,1,1236637,33.13802,1.99e+07,1
1,1,29.35742,154769,1.97e+07,0,1158206,31.35742,1.97e+07,0
1,1,26.1128,71512,1.93e+07,0,971121.6,28.1128,1.92e+07,0
1,1,32.5715,35000,1.97e+07,1,1141288,34.5715,1.98e+07,1
1,1,34.66848,35000,1.98e+07,1,1208392,36.66848,1.97e+07,1
1,0,32.11752,81593,1.98e+07,0,1109354,32.11752,1.98e+07,0
1,1,22.7183,155789,1.97e+07,0,946774.7,24.7183,1.97e+07,0
1,1,20.93586,154510,1.98e+07,0,888457.6,22.93586,1.98e+07,0
1,0,31.10487,58283,1.94e+07,1,1053639,31.10487,1.94e+07,1
1,0,35.4038,35000,1.97e+07,0,1167922,35.4038,1.97e+07,0
1,1,32.72977,35000,1.93e+07,1,1146353,34.72977,1.92e+07,1
1,0,32.17894,35000,2.00e+07,0,1064726,32.17894,2.00e+07,0
1,1,25.10294,114875,1.96e+07,0,982169.1,27.10294,1.97e+07,0
1,1,29.62704,45599,1.94e+07,0,1057664,31.62704,1.94e+07,0
1,0,19.42146,63864,1.94e+07,0,685350.8,19.42146,1.95e+07,0
1,1,38.00451,35000,1.93e+07,1,1315144,40.00451,1.93e+07,1
1,1,34.84949,126137,1.96e+07,1,1305321,36.84949,1.96e+07,1
1,0,25.27762,35000,1.92e+07,0,843883.9,25.27762,1.92e+07,0
1,1,31.19237,239227,1.94e+07,0,1301383,33.19238,1.94e+07,0
1,0,25.98184,35000,1.92e+07,0,866418.8,25.98184,1.93e+07,0
1,1,29.66282,35000,1.93e+07,0,1048210,31.66282,1.93e+07,0
1,1,27.55003,26795,1.92e+07,0,972395.8,29.55003,1.92e+07,0
1,1,26.06442,89425,1.95e+07,0,987486.3,28.06442,1.95e+07,0
1,1,27.56686,82940,1.94e+07,0,1029079,29.56686,1.95e+07,0
1,1,24.4402,248509,1.95e+07,1,1094596,26.4402,1.95e+07,1
1,0,37.62524,138477,1.95e+07,0,1342485,37.62524,1.95e+07,0
1,1,38.52246,130839,1.92e+07,1,1427558,40.52246,1.93e+07,1
1,0,28.96741,35000,1.95e+07,0,961957,28.96741,1.96e+07,0
1,0,33.46735,35000,1.94e+07,0,1105955,33.46735,1.93e+07,0
1,0,26.98503,35000,1.94e+07,1,898520.9,26.98503,1.94e+07,1
1,1,22.09657,35000,1.94e+07,1,806090.4,24.09657,1.94e+07,1
1,1,27.88106,35000,1.93e+07,1,991194,29.88106,1.93e+07,1
1,1,25.60601,155336,2.05e+07,0,1038728,27.60601,2.06e+07,0
1,1,26.56791,31416,1.98e+07,0,945589.2,28.56791,1.98e+07,0
1,1,27.43287,147681,1.96e+07,0,1089533,29.43287,1.95e+07,0
1,0,26.95255,35000,2.00e+07,0,897481.6,26.95255,2.01e+07,0
1,1,24.47498,20273,1.92e+07,1,867472.4,26.47498,1.92e+07,1
1,0,29.77489,107958,1.91e+07,0,1060754,29.77489,1.91e+07,0
1,1,30.5883,31082,1.94e+07,1,1073908,32.5883,1.94e+07,1
1,1,33.06177,271280,1.96e+07,1,1393257,35.06177,1.96e+07,1
1,1,29.02604,35000,1.91e+07,0,1027833,31.02604,1.91e+07,0
1,1,34.63432,81361,1.89e+07,0,1253659,36.63432,1.89e+07,0
1,1,42.619,35000,1.94e+07,0,1462808,44.619,1.95e+07,0
1,0,34.16415,57152,1.96e+07,0,1150405,34.16415,1.97e+07,0
1,0,28.54708,180591,1.94e+07,0,1094098,28.54708,1.94e+07,0
1,1,30.47868,35000,1.96e+07,0,1074318,32.47868,1.96e+07,0
1,1,37.15751,62179,1.93e+07,0,1315219,39.15751,1.93e+07,0
1,1,26.66047,58356,1.95e+07,0,975491.1,28.66047,1.96e+07,0
1,0,34.07788,35000,1.96e+07,0,1125492,34.07788,1.96e+07,0
1,1,31.79201,35000,1.92e+07,0,1116344,33.79201,1.93e+07,0
1,0,38.29906,35000,1.93e+07,0,1260570,38.29906,1.93e+07,0
1,0,34.55738,35000,1.98e+07,0,1140836,34.55738,1.98e+07,0
1,1,33.00409,35000,1.92e+07,1,1155131,35.00409,1.92e+07,1
1,1,29.55917,35000,1.96e+07,0,1044893,31.55917,1.95e+07,0
1,1,26.52427,35000,1.97e+07,0,947776.8,28.52427,1.97e+07,0
1,0,25.5561,187589,1.93e+07,0,1005384,25.5561,1.93e+07,0
1,1,32.28347,84453,1.87e+07,0,1181524,34.28347,1.86e+07,0
1,1,31.44221,35000,1.97e+07,0,1105151,33.44221,1.97e+07,0
1,1,30.72393,35000,1.94e+07,1,1082166,32.72393,1.95e+07,1
1,0,29.71659,35000,1.97e+07,0,985931,29.71659,1.98e+07,0
1,1,24.13947,35000,1.97e+07,1,871463.2,26.13947,1.97e+07,1
1,0,20.42822,82484,1.95e+07,0,736187.1,20.42822,1.96e+07,0
1,1,33.62377,491644,1.95e+07,0,1631605,35.62377,1.96e+07,0
1,0,27.12488,135112,1.95e+07,1,1003108,27.12488,1.94e+07,1
1,1,23.1247,35000,1.96e+07,0,838990.4,25.1247,1.95e+07,0
1,0,39.17175,35000,1.95e+07,0,1288496,39.17175,1.96e+07,0
1,1,27.4852,35000,1.94e+07,1,978526.3,29.4852,1.95e+07,1
1,0,28.67978,35000,1.98e+07,0,952752.8,28.67978,1.97e+07,0
1,1,29.6508,35000,1.98e+07,0,1047826,31.6508,1.98e+07,0
1,0,30.77544,42289,1.96e+07,1,1027103,30.77544,1.96e+07,1
1,1,33.04705,35000,1.97e+07,1,1156506,35.04705,1.97e+07,1
1,1,28.95558,43195,1.94e+07,1,1033773,30.95558,1.94e+07,1
1,0,33.66146,35000,1.96e+07,0,1112167,33.66146,1.96e+07,0
1,0,18.1126,35000,1.96e+07,1,614603.1,18.1126,1.96e+07,1
1,1,24.58999,35000,1.95e+07,0,885879.6,26.58999,1.95e+07,0
1,1,33.70736,35000,1.96e+07,1,1177636,35.70736,1.95e+07,1
1,0,28.15554,111466,1.93e+07,1,1012443,28.15554,1.94e+07,1
1,0,36.36329,354259,1.93e+07,0,1517884,36.36329,1.93e+07,0
1,0,27.24529,35000,1.94e+07,0,906849.2,27.24529,1.94e+07,0
1,1,36.08751,35000,1.94e+07,0,1253800,38.08751,1.93e+07,0
1,1,28.55003,157669,1.92e+07,0,1135270,30.55003,1.93e+07,0
1,0,29.60907,224174,1.93e+07,0,1171664,29.60907,1.93e+07,0
1,1,36.0072,24980,1.95e+07,0,1241211,38.0072,1.94e+07,0
1,0,31.8293,166642,1.96e+07,1,1185180,31.8293,1.96e+07,1
1,0,33.27306,42433,1.99e+07,0,1107171,33.27306,1.99e+07,0
1,0,24.80276,82821,1.95e+07,0,876509.2,24.80276,1.96e+07,0
1,0,34.80105,79421,1.95e+07,0,1193055,34.80105,1.93e+07,0
1,1,17.61796,35000,1.87e+07,0,662774.6,19.61796,1.87e+07,0
1,1,25.20436,303681,1.96e+07,1,1174220,27.20436,1.95e+07,1
1,0,25.39308,35000,1.99e+07,0,847578.6,25.39308,1.99e+07,0
1,1,28.16363,127679,1.99e+07,0,1092915,30.16363,2.00e+07,0
1,1,30.53442,35000,1.94e+07,1,1076102,32.53442,1.94e+07,1
1,1,25.15665,70708,1.92e+07,1,939720.9,27.15665,1.92e+07,1
1,1,27.29129,124764,1.99e+07,0,1062085,29.29129,2.00e+07,0
1,1,22.81198,35000,1.91e+07,1,828983.4,24.81198,1.92e+07,1
1,1,39.92094,352040,1.93e+07,1,1693510,41.92094,1.92e+07,1
1,1,32.16215,35000,1.93e+07,0,1128189,34.16215,1.92e+07,0
1,0,37.65116,133970,1.97e+07,1,1338807,37.65116,1.97e+07,1
1,0,24.60351,35000,1.95e+07,1,822312.3,24.60351,1.95e+07,1
1,1,23.67583,202628,1.94e+07,0,1024255,25.67583,1.94e+07,0
1,1,25.88703,175753,1.96e+07,0,1068138,27.88703,1.96e+07,0
1,1,21.7689,136558,1.96e+07,0,897162.9,23.7689,1.96e+07,0
1,1,25.47974,93579,1.97e+07,0,972930.6,27.47974,1.96e+07,0
1,0,28.27279,35000,1.91e+07,1,939729.4,28.27279,1.91e+07,1
1,0,28.14734,88394,1.91e+07,0,989108.9,28.14734,1.92e+07,0
1,1,20.54881,35000,1.96e+07,0,756561.9,22.54881,1.96e+07,0
1,1,26.25339,35000,1.95e+07,1,939108.6,28.25339,1.95e+07,1
1,1,33.4607,35000,1.91e+07,1,1169743,35.4607,1.91e+07,1
1,0,29.17674,35000,1.92e+07,1,968655.6,29.17674,1.92e+07,1
1,1,39.64264,35000,1.98e+07,0,1367564,41.64264,1.98e+07,0
1,0,35.73357,35000,1.93e+07,0,1178474,35.73357,1.94e+07,0
1,0,36.29629,117448,1.95e+07,1,1278929,36.29629,1.94e+07,1
1,0,30.0112,35000,2.00e+07,0,995358.4,30.0112,2.01e+07,0
1,0,24.52164,105611,1.98e+07,0,890303.3,24.52164,1.98e+07,0
1,0,22.22169,69462,1.94e+07,0,780556.1,22.22169,1.94e+07,0
1,1,31.87544,35000,1.95e+07,0,1119014,33.87544,1.94e+07,0
1,1,23.26626,49571,1.96e+07,1,858091.4,25.26626,1.96e+07,1
1,1,29.38976,35000,1.91e+07,0,1039472,31.38976,1.91e+07,0
1,1,28.41667,35000,1.98e+07,1,1008333,30.41667,1.98e+07,1
1,1,27.76749,52209,1.97e+07,0,1004769,29.76749,1.96e+07,0
1,1,30.12593,35000,1.96e+07,0,1063030,32.12592,1.96e+07,0
1,1,31.49476,35000,1.98e+07,0,1106832,33.49476,1.98e+07,0
1,1,22.68821,35000,2.01e+07,0,825022.7,24.68821,2.01e+07,0
1,1,33.64923,35000,1.94e+07,0,1175775,35.64923,1.94e+07,0
1,1,24.58202,35000,1.90e+07,0,885624.8,26.58202,1.91e+07,0
1,1,44.37514,35000,1.93e+07,1,1519005,46.37514,1.94e+07,1
1,1,34.23678,156675,1.94e+07,0,1316252,36.23678,1.95e+07,0
1,1,36.05406,35000,1.96e+07,1,1252730,38.05406,1.96e+07,1
1,0,25.50413,272928,1.90e+07,0,1089060,25.50413,1.89e+07,0
1,1,23.85228,139261,1.87e+07,1,966533.9,25.85228,1.86e+07,1
1,0,34.17194,35000,1.88e+07,1,1128502,34.17194,1.89e+07,1
1,0,38.15147,69313,2.00e+07,0,1290160,38.15147,2.01e+07,0
1,1,26.85876,159235,1.95e+07,0,1082715,28.85876,1.95e+07,0
1,0,21.97819,237451,1.99e+07,0,940753.1,21.97819,1.99e+07,0
1,0,31.13695,56750,1.99e+07,0,1053132,31.13695,1.99e+07,0
1,0,36.89163,35000,1.93e+07,1,1215532,36.89163,1.93e+07,1
1,1,22.2124,191927,1.99e+07,0,966723.9,24.2124,1.99e+07,0
1,1,28.15028,151898,1.93e+07,0,1116707,30.15028,1.93e+07,0
1,0,26.24815,184020,1.89e+07,0,1023961,26.24815,1.90e+07,0
1,0,28.17369,273798,1.95e+07,0,1175356,28.17369,1.94e+07,0
1,0,28.51328,128726,1.92e+07,1,1041151,28.51328,1.92e+07,1
1,1,34.94162,35000,1.93e+07,0,1217132,36.94162,1.93e+07,0
1,1,30.30118,35000,1.93e+07,0,1068638,32.30119,1.93e+07,0
1,1,27.06879,138190,1.99e+07,1,1068391,29.06879,1.99e+07,1
1,1,35.45526,190573,1.95e+07,0,1389141,37.45526,1.95e+07,0
1,1,30.17705,78072,1.95e+07,1,1107738,32.17705,1.95e+07,1
1,1,37.1667,77144,1.93e+07,0,1330479,39.1667,1.93e+07,0
1,0,30.99872,63683,1.97e+07,0,1055642,30.99872,1.97e+07,0
1,0,33.93946,23995,1.97e+07,0,1110058,33.93946,1.98e+07,0
1,0,32.92524,62985,1.96e+07,1,1116593,32.92524,1.95e+07,1
1,1,39.88702,35000,1.94e+07,0,1375385,41.88702,1.93e+07,0
1,0,23.90973,35000,1.94e+07,0,800111.3,23.90973,1.94e+07,0
1,1,24.80769,35000,1.94e+07,0,892845.9,26.80769,1.92e+07,0
1,1,46.88264,122103,1.96e+07,0,1686348,48.88264,1.96e+07,0
1,1,21.18201,101034,1.94e+07,0,842858.4,23.18201,1.95e+07,0
1,1,30.53197,35000,1.98e+07,1,1076023,32.53197,1.98e+07,1
1,1,34.69008,174218,1.95e+07,1,1348301,36.69008,1.96e+07,1
1,0,31.68449,35000,1.96e+07,0,1048904,31.68449,1.95e+07,0
1,1,33.10434,35000,1.94e+07,0,1158339,35.10434,1.94e+07,0
1,0,22.40551,37215,1.97e+07,0,754191.4,22.40551,1.97e+07,0
1,1,26.49992,366570,1.93e+07,1,1278568,28.49992,1.93e+07,1
1,1,31.13342,69670,1.95e+07,1,1129939,33.13342,1.95e+07,1
1,0,29.34163,22582,1.98e+07,0,961514.2,29.34163,2.00e+07,0
1,1,23.67303,41385,1.99e+07,0,862921.9,25.67303,1.99e+07,0
1,1,38.56837,35000,1.92e+07,1,1333188,40.56837,1.92e+07,1
1,1,19.55998,86732,1.92e+07,1,776651.3,21.55998,1.92e+07,1
1,1,24.86014,35000,1.93e+07,1,894524.6,26.86014,1.93e+07,1
1,0,28.51192,347660,1.96e+07,0,1260042,28.51192,1.96e+07,0
1,1,25.31104,113945,1.96e+07,0,987898.3,27.31104,1.96e+07,0
1,1,30.66043,134479,1.96e+07,1,1179613,32.66043,1.96e+07,1
1,0,28.96781,35000,1.93e+07,0,961969.9,28.96781,1.93e+07,0
1,1,23.48964,35000,1.96e+07,1,850668.4,25.48964,1.96e+07,1
1,1,23.60097,269453,1.94e+07,1,1088684,25.60097,1.94e+07,1
1,1,24.09774,102600,1.96e+07,0,937727.6,26.09774,1.96e+07,0
1,1,32.19043,35000,2.00e+07,0,1129094,34.19043,2.00e+07,0
1,1,31.2001,67053,1.97e+07,0,1129456,33.2001,1.97e+07,0
1,1,35.17128,141869,1.95e+07,0,1331350,37.17128,1.96e+07,0
1,1,36.19683,35000,1.91e+07,1,1257299,38.19683,1.90e+07,1
1,1,30.53038,101972,1.93e+07,0,1142944,32.53038,1.93e+07,0
1,1,35.46601,35000,1.95e+07,0,1233912,37.46601,1.95e+07,0
1,1,31.12471,78521,1.92e+07,1,1138512,33.12471,1.92e+07,1
1,1,34.06533,129182,1.93e+07,0,1283273,36.06533,1.93e+07,0
1,1,28.20943,35000,1.91e+07,1,1001702,30.20943,1.91e+07,1
1,1,29.74973,35000,1.93e+07,1,1050992,31.74973,1.93e+07,1
1,1,38.02939,128372,1.94e+07,1,1409313,40.02939,1.93e+07,1
1,1,31.56923,35000,1.97e+07,0,1109215,33.56923,1.98e+07,0
1,1,30.5017,176529,1.97e+07,1,1216584,32.5017,1.97e+07,1
1,0,23.6675,167470,1.92e+07,0,924829.9,23.6675,1.92e+07,0
1,1,21.86359,35000,1.92e+07,0,798634.9,23.86359,1.92e+07,0
1,1,25.93068,161778,1.93e+07,0,1055560,27.93068,1.93e+07,0
1,0,27.89956,42311,1.95e+07,0,935097.1,27.89956,1.95e+07,0
1,1,34.62288,130174,1.91e+07,0,1302106,36.62288,1.91e+07,0
1,1,23.52787,76258,1.96e+07,1,893149.9,25.52787,1.96e+07,1
